    30736,FL, 1273163,                15494,     10024292,        30129,   3.870401,   0.011633, 28.069644,  -82.437091 ,University CDP                                    
    30734,OH, 3929428,                12998,     18716383,       210142,   7.226436,   0.081136, 41.421423,  -81.602682 ,Garfield Heights                             
    30711,AK, 0236400,                12282,   7036141369,   1394301430,2716.669486, 538.342815, 58.351422, -134.511579 ,Juneau and borough                           
    30706,PA, 4285312,                13524,     23009820,      1699489,   8.884142,   0.656176, 41.244428,  -77.018738 ,Williamsport                                 
    30595,CT, 0913435,                13640,     16714983,        71609,   6.453691,   0.027648, 41.778888,  -72.523849 ,Central Manchester CDP                            
    30586,IL, 1711358,                 9113,     19295663,       382494,   7.450097,   0.147682, 42.121156,  -88.274679 ,Carpentersville village                           
    30582,MN, 2713456,                10024,     88017968,     10197076,  33.983929,   3.937113, 44.825366,  -92.934864 ,Cottage Grove                                
    30560,IN, 1848528,                12303,     86202385,        87165,  33.282928,   0.033655, 41.485669,  -87.335390 ,Merrillville                                 
    30496,IL, 1701114,                13894,     40520319,      2488413,  15.644983,   0.960782, 38.900438,  -90.159844 ,Alton                                        
    30464,VA, 5150856,                11915,     73513941,       209139,  28.383893,   0.080749, 37.619168,  -77.355013 ,Mechanicsville CDP                                
    30417,VA, 5174592,                10832,     25267143,        80913,   9.755699,   0.031241, 38.788713,  -77.179363 ,Springfield CDP                                   
    30404,VA, 5143432,                11265,     21340975,      1027240,   8.239797,   0.396620, 38.688190,  -77.308953 ,Lake Ridge CDP                                    
    30392,GA, 1338964,                11742,     42003012,       252191,  16.217454,   0.097371, 31.832442,  -81.611703 ,Hinesville                                   
    30388,MO, 2960788,                13309,     25670540,        78699,   9.911451,   0.030386, 38.994873,  -94.465444 ,Raytown                                      
    30377,UT, 4950150,                13403,     12771072,            0,   4.930939,   0.000000, 40.686214, -111.863995 ,Millcreek CDP                                     
    30355,MA, 2535250,                11333,     42473084,       365919,  16.398950,   0.141282, 42.444345,  -71.226928 ,Lexington CDP                                     
    30308,MI, 2612060,                12348,     60791539,            0,  23.471745,   0.000000, 42.991027,  -83.635402 ,Burton                                       
    30273,MA, 2526150,                13958,     67245098,     40227311,  25.963479,  15.531852, 42.624015,  -70.675521 ,Gloucester                                   
    30271,FL, 1276075,                 9938,     10398162,            0,   4.014753,   0.000000, 25.746978,  -80.336873 ,Westchester CDP                                   
    30248,SC, 4525810,                13090,     45831177,        75109,  17.695517,   0.029000, 34.184088,  -79.774147 ,Florence                                     
    30224,AK, 0224230,                12357,     82508868,      2109693,  31.856853,   0.814557, 64.838092, -147.726378 ,Fairbanks                                    
    30215,CA, 0668294,                 9340,      6673249,            0,   2.576556,   0.000000, 37.961623, -122.345093 ,San Pablo                                    
    30150,WA, 5307380,                12303,     31215923,            0,  12.052536,   0.000000, 47.771670, -122.204421 ,Bothell                                      
    30140,PR, 7245336,                11299,      5878570,       673409,   2.269729,   0.260005, 18.444056,  -66.177193 ,Levittown comunidad                               
    30136,MI, 2674960,                13361,     17755930,            0,   6.855603,   0.000000, 42.205289,  -83.198125 ,Southgate                                    
    30115,MI, 2640680,                12013,     16222043,            0,   6.263366,   0.000000, 42.292582,  -83.314143 ,Inkster                                      
